query	target	is_main_isoform	HOG	OMA_group	PAM_distance	Alignment_score
CGD-NeC-020437|Q7S7V1|Neurospora	NEUCR06673	True	HOG:A0362755	OmaGroup:690390	0	0
CGD-NeC-020438|Q7S7W0|Neurospora	NEUCR06654	True	HOG:A0362114	OmaGroup:941418	0	0
CGD-NeC-020439|Q7S7W2|Neurospora	NEUCR06443	True	HOG:A0328441	OmaGroup:240565	0	0
CGD-NeC-020440|Q7S7W8|Neurospora	NEUCR06477	True	HOG:A0329059	OmaGroup:196059	0.08756735429510182	10139.645285465289
CGD-NeC-020441|Q7S7Y9|Neurospora	NEUCR06727	True	HOG:A0365747	OmaGroup:974872	0.1620358567568503	13123.599777179305
CGD-NeC-020442|Q7S852|Neurospora	NEUCR06578	True	HOG:A0564157	OmaGroup:634877	0	0
CGD-NeC-020443|Q7S855|Neurospora	NEUCR06524	True	HOG:A0354754	OmaGroup:995267	0	0
CGD-NeC-020444|Q7S873|Neurospora	NEUCR01143	True	HOG:A0562172	OmaGroup:807636	0	0
CGD-NeC-020445|Q7S891|Neurospora	NEUCR03081	True	HOG:A0562550	OmaGroup:807196	0	0
CGD-NeC-020446|Q7S8C6|Neurospora	NEUCR03087	True	HOG:A0570458	OmaGroup:939183	0	0
CGD-NeC-020447|Q7S8E0|Neurospora	NEUCR03017	True	HOG:A0563708	OmaGroup:767744	0	0
CGD-NeC-020448|Q7S8E9|Neurospora	NEUCR02958	True	HOG:A0364154	OmaGroup:799178	0.0819796905578733	11510.298562955111
CGD-NeC-020449|Q7S8H2|Neurospora	NEUCR02995	True	HOG:A0367173	OmaGroup:720121	0.4653571481173129	4603.671426526271
CGD-NeC-020450|Q7S8H3|Neurospora	NEUCR02994	True	HOG:A0363983	OmaGroup:781195	0	0
CGD-NeC-020451|Q7S8I6|Neurospora	NEUCR03051	True	HOG:A0584665	OmaGroup:734524	0	0
CGD-NeC-020452|Q7S8K6|Neurospora	NEUCR03107	True	HOG:A0366361	OmaGroup:653790	0.32738690387224795	2699.5167706897482
CGD-NeC-020453|Q7S8K8|Neurospora	NEUCR03105	True	HOG:A0328769	OmaGroup:239938	0	0
CGD-NeC-020454|Q7S8K9|Neurospora	NEUCR03104	True	HOG:A0568248	OmaGroup:999519	0	0
CGD-NeC-020455|Q7S8M8|Neurospora	NEUCR01208	True	HOG:A0555584	OmaGroup:1014024	0	0
CGD-NeC-020456|Q7S8R0|Neurospora	NEUCR00464	True	HOG:A0329617	OmaGroup:626736	0.049449734348559204	5333.007412031293
CGD-NeC-020457|Q7S8R3|Neurospora	NEUCR00468	True	HOG:A0568383	OmaGroup:585307	0	0
CGD-NeC-020458|Q7S8R6|Neurospora	NEUCR00471	True	HOG:A0562244	OmaGroup:950781	0	0
CGD-NeC-020459|Q7S8U8|Neurospora	NEUCR03067	True	HOG:A0341602	OmaGroup:234011	0	0
CGD-NeC-020460|Q7S8U9|Neurospora	NEUCR03066	True	HOG:A0341398	OmaGroup:1010206	0.049449734348559204	2556.928540243767
CGD-NeC-020461|Q7S8V8|Neurospora	NEUCR06545	True	HOG:A0368563	OmaGroup:998909	0	0
CGD-NeC-020462|Q7S8Y5|Neurospora	NEUCR02968	True	n/a	n/a	0	0
CGD-NeC-020463|Q7S8Z0|Neurospora	NEUCR02963	True	HOG:A0779769	OmaGroup:807195	0	0
CGD-NeC-020464|Q7S8Z3|Neurospora	NEUCR03134	True	HOG:A0359794	OmaGroup:984774	0	0
CGD-NeC-020465|Q7S8Z8|Neurospora	NEUCR03129	True	HOG:A0362834	OmaGroup:1042888	0	0
CGD-NeC-020466|Q7S908|Neurospora	NEUCR03117	True	HOG:A0563515	OmaGroup:1032853	0.10909262890413621	8217.429894026369
CGD-NeC-020467|Q7S918|Neurospora	NEUCR06173	True	HOG:A0329460	OmaGroup:822269	0.21093805862745824	4198.332191430498
CGD-NeC-020468|Q7S919|Neurospora	NEUCR06172	True	HOG:A0554913	OmaGroup:653863	0	0
CGD-NeC-020469|Q7S943|Neurospora	NEUCR01326	True	HOG:A0567368	OmaGroup:728383	0	0
CGD-NeC-020470|Q7S947|Neurospora	NEUCR01330	True	HOG:A0790144	OmaGroup:989377	1.0494533828553219	9457.909470010549
CGD-NeC-020471|Q7S949|Neurospora	NEUCR01333	True	HOG:A0779768	OmaGroup:1023684	0	0
CGD-NeC-020472|Q7S953|Neurospora	NEUCR01337	True	HOG:A0364367	OmaGroup:966204	0	0
CGD-NeC-020473|Q7S956|Neurospora	NEUCR01340	True	HOG:A0566691	OmaGroup:582730	0	0
CGD-NeC-020474|Q7S962|Neurospora	NEUCR01347	True	HOG:A0365153	OmaGroup:991027	0	0
CGD-NeC-020475|Q7S970|Neurospora	NEUCR01301	True	HOG:A0780651	OmaGroup:991945	0	0
CGD-NeC-020476|Q7S973|Neurospora	NEUCR01305	True	HOG:A0365658	OmaGroup:974952	0.049449734348559204	4227.617964841425
CGD-NeC-020477|Q7S986|Neurospora	NEUCR01318	True	HOG:A0782086	OmaGroup:766320	0	0
CGD-NeC-020478|Q7S9A1|Neurospora	NEUCR03238	True	HOG:A0360990	OmaGroup:695832	0.08019752337183259	12169.072160093114
CGD-NeC-020479|Q7S9A4|Neurospora	NEUCR03236	True	HOG:A0341331	OmaGroup:196924	0	0
CGD-NeC-020480|Q7S9A5|Neurospora	NEUCR03235	True	HOG:A0328030	OmaGroup:239974	10.783676472774593	1507.0123142045923
CGD-NeC-020481|Q7S9A9|Neurospora	NEUCR03231	True	HOG:A0566642	OmaGroup:959289	0	0
CGD-NeC-020482|Q7S9B3|Neurospora	NEUCR03226	True	HOG:A0554963	OmaGroup:947773	0	0
CGD-NeC-020483|Q7S9D2|Neurospora	NEUCR03031	True	HOG:A0564787	OmaGroup:1018176	0	0
CGD-NeC-020484|Q7S9D4|Neurospora	NEUCR03029	True	HOG:A0367837	OmaGroup:782449	0	0
CGD-NeC-020485|Q7S9E8|Neurospora	NEUCR02124	True	HOG:A0329701	OmaGroup:845822	0.049449734348559204	3129.0728881489486
CGD-NeC-020486|Q7S9G2|Neurospora	NEUCR02139	True	HOG:A0555232	OmaGroup:1013948	4.781785462386725	3501.5500950827263
CGD-NeC-020487|Q7S9I4|Neurospora	NEUCR01166	True	HOG:A0370520	OmaGroup:970961	0.9197954234760335	1292.7608425635844
CGD-NeC-020488|Q7S9K6|Neurospora	NEUCR00495	True	HOG:A0554992	OmaGroup:1025019	0	0
CGD-NeC-020489|Q7S9Q8|Neurospora	NEUCR01228	True	HOG:A0359721	OmaGroup:840868	0	0
CGD-NeC-020490|Q7S9R2|Neurospora	NEUCR01224	True	HOG:A0564201	OmaGroup:1010165	0	0
CGD-NeC-020491|Q7S9R8|Neurospora	NEUCR01219	True	HOG:A0339103	OmaGroup:649768	0	0
CGD-NeC-020492|Q7S9X9|Neurospora	NEUCR06145	True	HOG:A0369427	OmaGroup:1009777	0.049449734348559204	4420.027416226454
CGD-NeC-020493|Q7S9Y0|Neurospora	NEUCR06144	True	HOG:A0362089	OmaGroup:814578	0	0
CGD-NeC-020494|Q7S9Y3|Neurospora	NEUCR06141	True	HOG:A0365343	OmaGroup:1017063	0	0
CGD-NeC-020495|Q7S9Y9|Neurospora	NEUCR06136	True	HOG:A0563712	OmaGroup:1042269	0	0
CGD-NeC-020496|Q7SA44|Neurospora	NEUCR01280	True	HOG:A0787752	OmaGroup:984379	0	0
CGD-NeC-020497|Q7SA51|Neurospora	NEUCR01287	True	HOG:A0362952	OmaGroup:786525	0	0
CGD-NeC-020498|Q7SA74|Neurospora	NEUCR03273	True	HOG:A0363971	OmaGroup:872059	0.049449734348559204	1608.552834091708
CGD-NeC-020499|Q7SA80|Neurospora	NEUCR03279	True	HOG:A0328036	OmaGroup:239833	0.049449734348559204	1548.0381476581097
CGD-NeC-020500|Q7SA89|Neurospora	NEUCR03289	True	HOG:A0370333	OmaGroup:942426	0	0
CGD-NeC-020501|Q7SA91|Neurospora	NEUCR03292	True	HOG:A0582819	OmaGroup:930578	0	0
CGD-NeC-020502|Q7SAC0|Neurospora	NEUCR02208	True	HOG:A0568977	OmaGroup:771031	0	0
CGD-NeC-020503|Q7SAC5|Neurospora	NEUCR02214	True	HOG:A0562640	OmaGroup:808296	0.049449734348559204	6477.668928053696
CGD-NeC-020504|Q7SAC8|Neurospora	NEUCR02217	True	HOG:A0328722	OmaGroup:239730	0.3654162801738439	5840.084740179125
CGD-NeC-020505|Q7SAD2|Neurospora	NEUCR02221	True	n/a	n/a	0	0
CGD-NeC-020506|Q7SAG3|Neurospora	NEUCR03191	True	HOG:A0363035	OmaGroup:604548	0	0
CGD-NeC-020507|Q7SAH3|Neurospora	NEUCR03181	True	HOG:A0584791	OmaGroup:995084	0	0
CGD-NeC-020508|Q7SAH5|Neurospora	NEUCR03178	True	HOG:A0554964	OmaGroup:684040	0	0
CGD-NeC-020509|Q7SAI5|Neurospora	NEUCR03169	True	HOG:A0339432	OmaGroup:963894	0	0
CGD-NeC-020510|Q7SAI8|Neurospora	NEUCR03166	True	HOG:A0369608	OmaGroup:812274	0.1620358567568503	5820.177949823439
CGD-NeC-020512|Q7SAM8|Neurospora	NEUCR00424	True	n/a	n/a	0	0
CGD-NeC-020513|Q7SAQ6|Neurospora	NEUCR00394	True	HOG:A0327745	OmaGroup:239569	11.518682394008094	755.7262891000137
CGD-NeC-020514|Q7SAR4|Neurospora	NEUCR00385	True	HOG:A0354689	OmaGroup:977750	0	0
CGD-NeC-020515|Q7SAY5|Neurospora	NEUCR02649	True	HOG:A0328747	OmaGroup:239780	0	0
CGD-NeC-020516|Q7SAZ8|Neurospora	NEUCR03370	True	n/a	n/a	0	0
CGD-NeC-020517|Q7SB34|Neurospora	NEUCR03378	True	HOG:A0366194	OmaGroup:811257	0.18898544391621608	4901.5031571951695
CGD-NeC-020518|Q7SB52|Neurospora	NEUCR06987	True	HOG:A0563582	OmaGroup:1040959	0	0
CGD-NeC-020519|Q7SB60|Neurospora	NEUCR06995	True	HOG:A0363452	OmaGroup:822856	0.06580412150845073	13541.16459703166
CGD-NeC-020520|Q7SB62|Neurospora	NEUCR06968	True	HOG:A0565925	OmaGroup:1041987	0	0
CGD-NeC-020521|Q7SB65|Neurospora	NEUCR06971	True	HOG:A0341985	OmaGroup:843179	0	0
CGD-NeC-020522|Q7SB69|Neurospora	NEUCR06975	True	HOG:A0565666	OmaGroup:1037019	0.049449734348559204	21840.783790579997
CGD-NeC-020523|Q7SB78|Neurospora	NEUCR02702	True	HOG:A0363951	OmaGroup:815140	0	0
CGD-NeC-020524|Q7SB80|Neurospora	NEUCR02700	True	HOG:A0329486	OmaGroup:239787	0.049449734348559204	3226.596730941441
CGD-NeC-020525|Q7SB95|Neurospora	NEUCR02687	True	HOG:A0364530	OmaGroup:750339	0	0
CGD-NeC-020526|Q7SB96|Neurospora	NEUCR02686	True	HOG:A0564004	OmaGroup:1017891	0.40786316201638456	3190.1780180130154
CGD-NeC-020527|Q7SBA6|Neurospora	NEUCR07034	True	HOG:A0567207	OmaGroup:807525	0	0
CGD-NeC-020528|Q7SBC6|Neurospora	NEUCR04313	True	HOG:A0554823	OmaGroup:807488	0.14201663639261977	6774.91306054825
CGD-NeC-020529|Q7SBD2|Neurospora	NEUCR04319	True	n/a	n/a	0	0
CGD-NeC-020530|Q7SBD4|Neurospora	NEUCR04321	True	HOG:A0567013	OmaGroup:1042800	0	0
CGD-NeC-020531|Q7SBD5|Neurospora	NEUCR04323	True	HOG:A0563495	OmaGroup:1017822	0	0
CGD-NeC-020532|Q7SBD8|Neurospora	NEUCR04326	True	HOG:A0779778	OmaGroup:989038	0	0
CGD-NeC-020533|Q7SBE0|Neurospora	NEUCR04328	True	HOG:A0369873	OmaGroup:1036871	0.39032273302607695	4611.109151408542
CGD-NeC-020534|Q7SBG6|Neurospora	NEUCR03415	True	HOG:A0563609	OmaGroup:965424	0	0
CGD-NeC-020535|Q7SBJ8|Neurospora	NEUCR05305	True	HOG:A0779738	OmaGroup:1042921	0	0
CGD-NeC-020536|Q7SBK1|Neurospora	NEUCR05308	True	HOG:A0781698	OmaGroup:810713	0	0
CGD-NeC-020537|Q7SBK9|Neurospora	NEUCR05316	True	HOG:A0328320	OmaGroup:240408	0	0
CGD-NeC-020538|Q7SBM1|Neurospora	NEUCR05327	True	n/a	n/a	0	0
CGD-NeC-020539|Q7SBN0|Neurospora	NEUCR02678	True	HOG:A0790124	OmaGroup:654480	0.049449734348559204	7568.2686682175845
CGD-NeC-020540|Q7SBN4|Neurospora	NEUCR02674	True	HOG:A0327979	OmaGroup:239789	0	0
CGD-NeC-020541|Q7SBQ7|Neurospora	NEUCR06999	True	HOG:A0365288	OmaGroup:813769	0	0
CGD-NeC-020542|Q7SBQ9|Neurospora	NEUCR07001	True	HOG:A0355517	OmaGroup:976622	0	0
CGD-NeC-020543|Q7SBR4|Neurospora	NEUCR07005	True	HOG:A0571924	OmaGroup:808398	0	0
CGD-NeC-020544|Q7SBR9|Neurospora	NEUCR07010	True	HOG:A0356188	OmaGroup:812657	0	0
CGD-NeC-020545|Q7SBS1|Neurospora	NEUCR07012	True	HOG:A0341647	OmaGroup:801360	0.13892931821017152	6694.8350030207075
CGD-NeC-020546|Q7SBS9|Neurospora	NEUCR07023	True	HOG:A0566658	OmaGroup:807390	0	0
CGD-NeC-020547|Q7SBY0|Neurospora	NEUCR06585	True	HOG:A0358449	OmaGroup:811887	0.049449734348559204	9925.966264229733
CGD-NeC-020548|Q7SBZ2|Neurospora	NEUCR01485	True	HOG:A0584826	OmaGroup:963962	0	0
CGD-NeC-020549|Q7SBZ5|Neurospora	NEUCR06188	True	HOG:A0562812	OmaGroup:1042966	0	0
CGD-NeC-020550|Q7SBZ7|Neurospora	NEUCR06190	True	HOG:A0781289	OmaGroup:746824	0.1451725616457891	6841.407672101632
CGD-NeC-020551|Q7SC42|Neurospora	NEUCR01956	True	HOG:A0785684	OmaGroup:684414	0	0
CGD-NeC-020552|Q7SC47|Neurospora	NEUCR01950	True	HOG:A0338943	OmaGroup:246212	0	0
CGD-NeC-020553|Q7SC85|Neurospora	NEUCR01944	True	HOG:A0339951	OmaGroup:625998	0.3420991054783588	10082.93426599633
CGD-NeC-020554|Q7SCC3|Neurospora	NEUCR00899	True	HOG:A0563393	OmaGroup:1012298	0.17692630246635568	5255.006828262005
CGD-NeC-020555|Q7SCM0|Neurospora	NEUCR01677	True	HOG:A0329438	OmaGroup:233943	0.049449734348559204	106.36758655216545
CGD-NeC-020556|Q7SCN0|Neurospora	NEUCR00093	True	HOG:A0555114	OmaGroup:808943	0	0
CGD-NeC-020557|Q7SCN4|Neurospora	NEUCR02068	True	HOG:A0341591	OmaGroup:940249	0	0
CGD-NeC-020558|Q7SCP6|Neurospora	NEUCR00587	True	HOG:A0554815	OmaGroup:613034	0	0
CGD-NeC-020559|Q7SCP9|Neurospora	NEUCR00584	True	HOG:A0363485	OmaGroup:207608	0.6614720159618327	1451.91515081143
CGD-NeC-020560|Q7SCT7|Neurospora	NEUCR01564	True	HOG:A0779708	OmaGroup:802748	54.0	86.30735399061814
CGD-NeC-020561|Q7SCV5|Neurospora	NEUCR02139	True	HOG:A0555232	OmaGroup:1013948	128.0	423.47558276355267
CGD-NeC-020562|Q7SCW9|Neurospora	NEUCR03327	True	HOG:A0564567	OmaGroup:999080	0	0
CGD-NeC-020563|Q7SCX7|Neurospora	NEUCR07198	True	HOG:A0367014	OmaGroup:999153	30.296802195162705	89.89167619403452
CGD-NeC-020564|Q7SCY8|Neurospora	NEUCR00834	True	HOG:A0557109	OmaGroup:604282	40.31678793085512	93.40635680686682
CGD-NeC-020565|Q7SCZ8|Neurospora	NEUCR00248	True	HOG:A0329440	OmaGroup:770488	0	0
CGD-NeC-020566|Q7SD29|Neurospora	NEUCR04687	True	HOG:A0328895	OmaGroup:885306	0.049449734348559204	83.4147623796016
CGD-NeC-020567|Q7SD38|Neurospora	NEUCR07183	True	HOG:A0569043	OmaGroup:977530	0	0
CGD-NeC-020568|Q7SD42|Neurospora	NEUCR07187	True	HOG:A0339817	OmaGroup:837440	0.3989965715377675	4619.866307867691
CGD-NeC-020569|Q7SD52|Neurospora	NEUCR01908	True	HOG:A0341590	OmaGroup:974340	0.10440102718850465	9019.597102849744
CGD-NeC-020570|Q7SD55|Neurospora	NEUCR01905	True	HOG:A0341620	OmaGroup:765621	0	0
CGD-NeC-020571|Q7SD63|Neurospora	NEUCR01612	True	HOG:A0563240	OmaGroup:1003176	0.1656366535736692	5650.745410460513
CGD-NeC-020572|Q7SD73|Neurospora	NEUCR07495	True	HOG:A0362194	OmaGroup:810572	0	0
CGD-NeC-020573|Q7SD95|Neurospora	NEUCR00602	True	n/a	n/a	104.0	337.75112960021943
CGD-NeC-020574|Q7SDA1|Neurospora	NEUCR04013	True	HOG:A0363981	OmaGroup:809472	0.049449734348559204	94.87664647540078
CGD-NeC-020575|Q7SDC0|Neurospora	NEUCR07425	True	HOG:A0329129	OmaGroup:240695	0.26278956966148076	7763.339945714455
CGD-NeC-020576|Q7SDF9|Neurospora	NEUCR02058	True	HOG:A0362888	OmaGroup:1012474	0.049449734348559204	23423.841735891998
CGD-NeC-020577|Q7SDG6|Neurospora	NEUCR07265	True	HOG:A0563564	OmaGroup:604610	0	0
CGD-NeC-020578|Q7SDH5|Neurospora	NEUCR05149	True	HOG:A0583231	OmaGroup:1019395	104.0	703.619850537274
CGD-NeC-020579|Q7SDJ9|Neurospora	NEUCR00567	True	HOG:A0328588	OmaGroup:239551	0	0
CGD-NeC-020580|Q7SDN0|Neurospora	NEUCR02830	True	HOG:A0563765	OmaGroup:1038874	117.0	2102.967048747465
CGD-NeC-020581|Q7SDQ5|Neurospora	NEUCR07445	True	HOG:A0363439	OmaGroup:666783	0	0
CGD-NeC-020582|Q7SDQ7|Neurospora	NEUCR07447	True	HOG:A0341668	OmaGroup:831354	0	0
CGD-NeC-020583|Q7SDT2|Neurospora	NEUCR00259	True	HOG:A0327733	OmaGroup:239556	22.272160150008332	788.1464692889713
CGD-NeC-020584|Q7SDT6|Neurospora	NEUCR00262	True	HOG:A0339450	OmaGroup:799705	0	0
CGD-NeC-020585|Q7SDT8|Neurospora	NEUCR00264	True	HOG:A0362491	OmaGroup:1010509	0	0
CGD-NeC-020586|Q7SDU0|Neurospora	NEUCR00186	True	HOG:A0781499	OmaGroup:1024882	0.049449734348559204	1535.629938795697
CGD-NeC-020587|Q7SDU1|Neurospora	NEUCR00187	True	HOG:A0567324	OmaGroup:769865	0	0
CGD-NeC-020588|Q7SDV8|Neurospora	NEUCR00205	True	HOG:A0339527	OmaGroup:956691	0	0
CGD-NeC-020589|Q7SDV9|Neurospora	NEUCR00038	True	HOG:A0562898	OmaGroup:1025192	0	0
CGD-NeC-020590|Q7SDY0|Neurospora	NEUCR00205	True	HOG:A0339527	OmaGroup:956691	45.0	125.02228990430012
CGD-NeC-020591|Q7SDY7|Neurospora	NEUCR05175	True	HOG:A0362571	OmaGroup:802407	0.049449734348559204	85.44491027994081
CGD-NeC-020592|Q7SE09|Neurospora	NEUCR05356	True	HOG:A0328957	OmaGroup:240363	4.191005009084701	474.82889466313645
CGD-NeC-020593|Q7SE21|Neurospora	NEUCR07512	True	HOG:A0584328	OmaGroup:736970	0	0
CGD-NeC-020594|Q7SE29|Neurospora	NEUCR07519	True	HOG:A0584306	OmaGroup:776914	0	0
CGD-NeC-020596|Q7SE93|Neurospora	NEUCR05545	True	HOG:A0354920	OmaGroup:812493	7.755094267559439	113.19765028171241
CGD-NeC-020597|Q7SEA7|Neurospora	NEUCR00223	True	HOG:A0354836	OmaGroup:958567	0.049449734348559204	106.10784327145666
CGD-NeC-020598|Q7SEC4|Neurospora	NEUCR01071	True	HOG:A0579179	OmaGroup:777014	8.848282678658304	114.56983185512945
CGD-NeC-020599|Q7SED8|Neurospora	NEUCR05947	True	HOG:A0365630	OmaGroup:993225	0.049449734348559204	101.62678602896631
CGD-NeC-020600|Q7SEE6|Neurospora	NEUCR05397	True	HOG:A0338953	OmaGroup:978669	84.0	1590.8053988120519
CGD-NeC-020601|Q7SEE8|Neurospora	NEUCR06632	True	HOG:A0329076	OmaGroup:885161	112.0	168.0730119086802
CGD-NeC-020602|Q7SEF5|Neurospora	NEUCR00063	True	HOG:A0341370	OmaGroup:626000	0.18085799807671912	9738.524149133824
CGD-NeC-020603|Q7SEG1|Neurospora	NEUCR00069	True	HOG:A0362652	OmaGroup:1023177	0.049449734348559204	8603.086286134552
CGD-NeC-020604|Q7SEH2|Neurospora	NEUCR00079	True	HOG:A0365441	OmaGroup:1003586	0	0
CGD-NeC-020605|Q7SEH3|Neurospora	NEUCR00080	True	HOG:A0780744	OmaGroup:752958	0.049449734348559204	5221.220225777011
CGD-NeC-020606|Q7SEH4|Neurospora	NEUCR00081	True	HOG:A0365706	OmaGroup:1008413	0.15506739599840355	6079.19858180033
CGD-NeC-020607|Q7SEI6|Neurospora	NEUCR05854	True	HOG:A0329973	OmaGroup:760330	0	0
CGD-NeC-020608|Q7SEI7|Neurospora	NEUCR05853	True	HOG:A0565393	OmaGroup:771481	0	0
CGD-NeC-020609|Q7SEI9|Neurospora	NEUCR05851	True	HOG:A0354690	OmaGroup:975351	0.049449734348559204	7813.249844812322
CGD-NeC-020610|Q7SEJ1|Neurospora	NEUCR05849	True	HOG:A0369510	OmaGroup:845863	0	0
CGD-NeC-020611|Q7SEK4|Neurospora	NEUCR07472	True	HOG:A0779830	OmaGroup:1042330	0.049449734348559204	6253.443684810307
CGD-NeC-020612|Q7SEK9|Neurospora	NEUCR07478	True	HOG:A0365646	OmaGroup:943442	0	0
CGD-NeC-020613|Q7SEL3|Neurospora	NEUCR07483	True	n/a	n/a	0.049449734348559204	3071.682484474033
CGD-NeC-020614|Q7SEM6|Neurospora	NEUCR00015	True	HOG:A0339553	OmaGroup:829415	0.19318512044768754	4742.41915366333
CGD-NeC-020615|Q7SEP6|Neurospora	NEUCR05980	True	HOG:A0569745	OmaGroup:802039	0.049449734348559204	83.26226307684556
CGD-NeC-020616|Q7SEQ5|Neurospora	NEUCR05521	True	HOG:A0366913	OmaGroup:1002641	0.049449734348559204	86.1732114343904
CGD-NeC-020617|Q7SER5|Neurospora	NEUCR03419	True	HOG:A0328064	OmaGroup:239869	77.0	168.70483415061608
CGD-NeC-020618|Q7SES1|Neurospora	NEUCR00861	True	HOG:A0566713	OmaGroup:1042299	95.0	81.59922018134966
CGD-NeC-020619|Q7SES6|Neurospora	NEUCR05602	True	HOG:A0780119	OmaGroup:956876	73.0	99.33299899660051
CGD-NeC-020620|Q7SET0|Neurospora	NEUCR02336	True	HOG:A0566031	OmaGroup:635281	37.74417790128189	87.64190193079412
CGD-NeC-020621|Q7SET9|Neurospora	NEUCR02843	True	HOG:A0355244	OmaGroup:786458	47.0	121.06385592604056
CGD-NeC-020622|Q7SEU4|Neurospora	NEUCR04110	True	HOG:A0365279	OmaGroup:685867	0.049449734348559204	83.5885612256825
CGD-NeC-020623|Q7SEU9|Neurospora	NEUCR00155	True	n/a	n/a	0	0
CGD-NeC-020624|Q7SEZ7|Neurospora	NEUCR03419	True	HOG:A0328064	OmaGroup:239869	82.0	275.5965668139979
CGD-NeC-020625|Q7SF14|Neurospora	NEUCR07213	True	HOG:A0329109	OmaGroup:231447	0	0
CGD-NeC-020626|Q7SF16|Neurospora	NEUCR07215	True	HOG:A0566864	OmaGroup:1010821	0	0
CGD-NeC-020627|Q7SF32|Neurospora	NEUCR04885	True	HOG:A0328247	OmaGroup:240261	74.0	100.52260007848963
CGD-NeC-020628|Q7SF60|Neurospora	NEUCR07545	True	HOG:A0371032	OmaGroup:995272	0	0
CGD-NeC-020629|Q7SF74|Neurospora	NEUCR07441	True	HOG:A0329134	OmaGroup:736866	0.049449734348559204	468.97873168159276
CGD-NeC-020630|Q7SF85|Neurospora	NEUCR07339	True	HOG:A0341569	OmaGroup:730974	11.268276255007919	86.13780660461634
CGD-NeC-020631|Q7SFA9|Neurospora	NEUCR00649	True	HOG:A0366098	OmaGroup:810807	95.0	109.91421326203272
CGD-NeC-020632|Q7SFC1|Neurospora	NEUCR04297	True	HOG:A0328860	OmaGroup:196701	0.049449734348559204	152.95195531798527
CGD-NeC-020633|Q7SFC2|Neurospora	NEUCR01191	True	HOG:A0567100	OmaGroup:585575	60.0	179.47059327131137
CGD-NeC-020634|Q7SFE7|Neurospora	NEUCR03989	True	HOG:A0363283	OmaGroup:812232	0.049449734348559204	88.22113315295428
CGD-NeC-020635|Q7SFF6|Neurospora	NEUCR06144	True	HOG:A0362089	OmaGroup:814578	113.0	1276.597112403717
CGD-NeC-020636|Q7SFG8|Neurospora	NEUCR04629	True	HOG:A0365741	OmaGroup:585417	16.017051507578717	104.07370688626543
CGD-NeC-020637|Q7SFJ9|Neurospora	NEUCR02041	True	HOG:A0779746	OmaGroup:933910	0	0
CGD-NeC-020638|Q7SFL2|Neurospora	NEUCR07236	True	HOG:A0356746	OmaGroup:813635	142.0	142.13627955969423
CGD-NeC-020639|Q7SFN5|Neurospora	NEUCR02790	True	HOG:A0562914	OmaGroup:807655	71.0	163.60267723351717
CGD-NeC-020640|Q7SFP2|Neurospora	NEUCR03921	True	HOG:A0567024	OmaGroup:1010038	0.049449734348559204	100.0736331064254
CGD-NeC-020641|Q7SFP7|Neurospora	NEUCR04860	True	HOG:A0359792	OmaGroup:978832	1.8997074910976113	6092.5325694554485
CGD-NeC-020642|Q7SFS4|Neurospora	NEUCR04833	True	HOG:A0328243	OmaGroup:240449	0	0
CGD-NeC-020643|Q7SFT9|Neurospora	NEUCR06869	True	HOG:A0366741	OmaGroup:587452	0.049449734348559204	93.98595165228471
CGD-NeC-020644|Q7SFV3|Neurospora	NEUCR01579	True	HOG:A0781858	OmaGroup:632885	152.0	92.00718043325469
CGD-NeC-020645|Q7SFV5|Neurospora	NEUCR00295	True	HOG:A0339512	OmaGroup:718809	50.0	102.23685272270814
CGD-NeC-020646|Q7SFZ2|Neurospora	NEUCR00234	True	HOG:A0562182	OmaGroup:1036675	0	0
CGD-NeC-020647|Q7SFZ6|Neurospora	NEUCR00238	True	HOG:A0780653	OmaGroup:931385	0	0
CGD-NeC-020648|Q7SFZ9|Neurospora	NEUCR02183	True	HOG:A0362330	OmaGroup:216799	0.049449734348559204	114.49816707894206
CGD-NeC-020649|Q7SG21|Neurospora	NEUCR03911	True	HOG:A0341693	OmaGroup:768785	49.0	89.9328118590638
CGD-NeC-020650|Q7SG24|Neurospora	NEUCR04474	True	HOG:A0339884	OmaGroup:885800	18.680986109950577	87.24168321024626
CGD-NeC-020651|Q7SG47|Neurospora	NEUCR07156	True	HOG:A0368599	OmaGroup:1031735	0.4453441516718141	4579.116810315289
CGD-NeC-020652|Q7SG51|Neurospora	NEUCR07160	True	HOG:A0341440	OmaGroup:785498	0	0
CGD-NeC-020653|Q7SG70|Neurospora	NEUCR07457	True	HOG:A0567107	OmaGroup:961482	129.0	101.22211616300046
CGD-NeC-020654|Q7SG72|Neurospora	NEUCR01650	True	HOG:A0362538	OmaGroup:1013376	44.02173913043373	108.0435103122145
CGD-NeC-020655|Q7SG74|Neurospora	NEUCR07082	True	HOG:A0371330	OmaGroup:808393	24.859301997699923	129.4357230765745
CGD-NeC-020656|Q7SG83|Neurospora	NEUCR00741	True	HOG:A0780830	OmaGroup:1025796	82.0	1930.915097237099
CGD-NeC-020657|Q7SG90|Neurospora	NEUCR00163	True	HOG:A0354820	OmaGroup:1006836	57.0	87.69198953313753
CGD-NeC-020658|Q7SG93|Neurospora	NEUCR06294	True	HOG:A0364575	OmaGroup:810670	116.0	173.9540881589055
CGD-NeC-020659|Q7SGA9|Neurospora	NEUCR02198	True	HOG:A0328721	OmaGroup:885200	68.0	90.18033910822123
