#queryIndex	queryItem	stringId	identity	bitscore	preferredName	annotation
485	CGD-NeC-020251|Q7S194|Neurospora	367110.Q7S194	100.0	970.7	Q7S194	Membrane transporter
486	CGD-NeC-020252|Q7S1B2|Neurospora	367110.Q7S1B2	100.0	475.7	Q7S1B2	4HBT domain-containing protein
487	CGD-NeC-020253|Q7S1C2|Neurospora	367110.Q7S1C2	100.0	329.7	Q7S1C2	Uncharacterized protein
488	CGD-NeC-020254|Q7S1G9|Neurospora	367110.Q7S1G9	100.0	1062.8	Q7S1G9	Uncharacterized protein
489	CGD-NeC-020255|Q7S1H2|Neurospora	367110.Q7S1H2	100.0	1818.9	Q7S1H2	Uncharacterized protein
490	CGD-NeC-020256|Q7S1I6|Neurospora	367110.Q7S1I6	100.0	708.4	Q7S1I6	Uncharacterized protein
491	CGD-NeC-020257|Q7S1L5|Neurospora	367110.Q7S1L5	100.0	776.5	stk-9	Serine/threonine protein kinase-9; Belongs to the protein kinase superfamily. 
492	CGD-NeC-020258|Q7S1M7|Neurospora	367110.Q7S1M7	100.0	870.9	Q7S1M7	Uncharacterized protein
493	CGD-NeC-020259|Q7S1N9|Neurospora	367110.Q7S1N9	100.0	962.2	Q7S1N9	Uncharacterized protein
494	CGD-NeC-020260|Q7S1P0|Neurospora	367110.Q7S1P0	100.0	435.6	Q7S1P0	Secreted protein
495	CGD-NeC-020261|Q7S1P1|Neurospora	367110.Q7S1P1	100.0	452.6	Q7S1P1	CBM1 domain-containing protein
496	CGD-NeC-020262|Q7S1P2|Neurospora	367110.Q7S1P2	100.0	178.3	Q7S1P2	Uncharacterized protein
497	CGD-NeC-020263|Q7S1P4|Neurospora	367110.Q7S1P4	100.0	795.4	Q7S1P4	Ribosome biogenesis protein
498	CGD-NeC-020264|Q7S1P8|Neurospora	367110.Q7S1P8	100.0	775.0	Q7S1P8	Uncharacterized protein
499	CGD-NeC-020265|Q7S1Q4|Neurospora	367110.Q7S1Q4	100.0	1482.6	Q7S1Q4	Uncharacterized protein
500	CGD-NeC-020266|Q7S1R6|Neurospora	367110.Q7S1R6	100.0	483.8	Q7S1R6	RNase III domain-containing protein
501	CGD-NeC-020267|Q7S1U2|Neurospora	367110.Q7S1U2	100.0	142.9	Q7S1U2	Uncharacterized protein
502	CGD-NeC-020268|Q7S1V0|Neurospora	367110.Q7S1V0	100.0	291.6	Q7S1V0	MARVEL domain-containing protein
503	CGD-NeC-020269|Q7S1V2|Neurospora	367110.Q7S1V2	100.0	567.8	gh61-9	Endo-1,4-beta-glucanase
504	CGD-NeC-020270|Q7S1V6|Neurospora	367110.Q7S1V6	100.0	723.0	Q7S1V6	Arabinosidase
505	CGD-NeC-020271|Q7S1W8|Neurospora	367110.Q7S1W8	100.0	898.3	nde-3	NAD(P)H dehydrogenase 3
506	CGD-NeC-020272|Q7S1Y4|Neurospora	367110.Q7S1Y4	100.0	484.6	Q7S1Y4	Uncharacterized protein
507	CGD-NeC-020273|Q7S211|Neurospora	367110.Q7S211	100.0	1573.5	Q7S211	Glycerol-3-phosphate O-acyltransferase
508	CGD-NeC-020274|Q7S215|Neurospora	367110.Q7S215	100.0	283.9	Q7S215	Uncharacterized protein
509	CGD-NeC-020275|Q7S222|Neurospora	367110.Q7S222	100.0	632.5	Q7S222	Glycosidase; Belongs to the glycosyl hydrolase 16 family. 
510	CGD-NeC-020276|Q7S267|Neurospora	367110.Q7S267	100.0	901.4	Q7S267	Carboxymethylenebutenolidase
511	CGD-NeC-020277|Q7S280|Neurospora	367110.Q7S280	100.0	2003.4	Q7S280	Fe2OG dioxygenase domain-containing protein
512	CGD-NeC-020278|Q7S289|Neurospora	367110.Q7S289	100.0	615.1	Q7S289	NmrA family protein
513	CGD-NeC-020279|Q7S2E0|Neurospora	367110.Q7S2E0	100.0	1011.9	Q7S2E0	HORMA domain-containing protein
514	CGD-NeC-020280|Q7S2F2|Neurospora	367110.Q7S2F2	100.0	1194.5	Q7S2F2	Glycerol kinase; Belongs to the FGGY kinase family. 
515	CGD-NeC-020281|Q7S2F5|Neurospora	367110.Q7S2F5	100.0	267.7	Q7S2F5	Uncharacterized protein
516	CGD-NeC-020282|Q7S2F7|Neurospora	367110.Q7S2F7	100.0	1124.4	Q7S2F7	Protein farnesyltransferase subunit beta; Catalyzes the transfer of a farnesyl moiety from farnesyl diphosphate to a cysteine at the fourth position from the C-terminus of several proteins. The beta subunit is responsible for peptide-binding. 
517	CGD-NeC-020283|Q7S2I2|Neurospora	367110.Q7S2I2	100.0	1008.8	Q7S2I2	Eukaryotic translation initiation factor 3 subunit D; mRNA cap-binding component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is involved in protein synthesis of a specialized repertoire of mRNAs and, together with other initiation factors, stimulates binding of mRNA and methionyl-tRNAi to the 40S ribosome. The eIF-3 complex specifically targets and initiates translation of a subset of mRNAs involved in cell proliferation. In the eIF-3 complex, eif3d specifically recognizes and binds the 7- methylguanosine cap of a subset of mRNAs.
518	CGD-NeC-020284|Q7S2K7|Neurospora	367110.Q7S2K7	100.0	1336.6	ro-6	Cytoplasmic dynein 1 intermediate chain 2
519	CGD-NeC-020285|Q7S2K8|Neurospora	367110.Q7S2K8	100.0	671.8	mig-9	Pyridoxal reductase
520	CGD-NeC-020286|Q7S2L7|Neurospora	367110.Q7S2L7	100.0	958.0	nop-12	Nucleolar protein 12; Involved in pre-25S rRNA processing; Belongs to the RRM RBM34 family.
521	CGD-NeC-020287|Q7S2N3|Neurospora	367110.Q7S2N3	100.0	168.3	Q7S2N3	Uncharacterized protein
522	CGD-NeC-020288|Q7S2N9|Neurospora	367110.Q7S2N9	100.0	1025.4	has-1	ATP-dependent RNA helicase has-1; ATP-dependent RNA helicase involved in 40S ribosomal subunit biogenesis. Required for the processing and cleavage of 35S pre-rRNA at sites A0, A1, and A2, leading to mature 18S rRNA.
523	CGD-NeC-020289|Q7S2P4|Neurospora	367110.Q7S2P4	100.0	547.0	Q7S2P4	Uncharacterized protein
524	CGD-NeC-020290|Q7S2R1|Neurospora	367110.Q7S2R1	100.0	1062.0	Q7S2R1	Trehalose-6-phosphate synthase
525	CGD-NeC-020291|Q7S2R2|Neurospora	367110.Q7S2R2	100.0	298.5	Q7S2R2	Hva1_TUDOR domain-containing protein
526	CGD-NeC-020292|Q7S2R5|Neurospora	367110.Q7S2R5	100.0	1521.5	Q7S2R5	Uncharacterized protein
527	CGD-NeC-020293|Q7S2T4|Neurospora	367110.Q7S2T4	100.0	676.8	Q7S2T4	L-xylulose reductase
528	CGD-NeC-020294|Q7S2T5|Neurospora	367110.Q7S2T5	100.0	743.8	mig-4	Oxidoreductase
529	CGD-NeC-020295|Q7S2T7|Neurospora	367110.Q7S2T7	100.0	1270.0	Q7S2T7	Protein kinase domain-containing protein
530	CGD-NeC-020296|Q7S2T8|Neurospora	367110.Q7S2T8	100.0	1394.0	Q7S2T8	HET domain-containing protein
531	CGD-NeC-020297|Q7S2Y4|Neurospora	367110.Q7S2Y4	100.0	414.1	Q7S2Y4	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase; Catalyzes the third of the four reactions of the long-chain fatty acids elongation cycle. This endoplasmic reticulum-bound enzymatic process, allows the addition of two carbons to the chain of long- and very long-chain fatty acids/VLCFAs per cycle. This enzyme catalyzes the dehydration of the 3-hydroxyacyl-CoA intermediate into trans-2,3-enoyl-CoA, within each cycle of fatty acid elongation. Thereby, it participates to the production of VLCFAs of different chain lengths that are involved in multiple biological processes as precursors of membr
532	CGD-NeC-020298|Q7S2Z1|Neurospora	367110.Q7S2Z1	100.0	1066.6	Q7S2Z1	DUF3074 domain-containing protein
533	CGD-NeC-020299|Q7S2Z4|Neurospora	367110.Q7S2Z4	100.0	395.6	Q7S2Z4	Uncharacterized protein
534	CGD-NeC-020300|Q7S302|Neurospora	367110.Q7S302	100.0	502.7	mrt4	Ribosome assembly factor mrt4; Component of the ribosome assembly machinery. Nuclear paralog of the ribosomal protein P0, it binds pre-60S subunits at an early stage of assembly in the nucleolus, and is replaced by P0 in cytoplasmic pre-60S subunits and mature 80S ribosomes. 
535	CGD-NeC-020301|Q7S307|Neurospora	367110.Q7S307	100.0	945.3	Q7S307	Uncharacterized protein
536	CGD-NeC-020302|Q7S336|Neurospora	367110.Q7S336	100.0	696.8	Q7S336	Uncharacterized protein
537	CGD-NeC-020303|Q7S345|Neurospora	367110.Q7S345	100.0	984.9	Q7S345	Alpha-N-arabinofuranosidase II; Belongs to the glycosyl hydrolase 43 family. 
538	CGD-NeC-020304|Q7S346|Neurospora	367110.Q7S346	100.0	654.8	Q7S346	NmrA family transcriptional regulator
539	CGD-NeC-020305|Q7S350|Neurospora	367110.Q7S350	100.0	987.6	Q7S350	FAD-binding PCMH-type domain-containing protein
540	CGD-NeC-020306|Q7S384|Neurospora	367110.Q7S384	100.0	1637.5	Q7S384	Uncharacterized protein
541	CGD-NeC-020307|Q7S391|Neurospora	367110.Q7S391	100.0	181.8	Q7S391	Uncharacterized protein
542	CGD-NeC-020308|Q7S394|Neurospora	367110.Q7S394	100.0	1942.9	Q7S394	Aminopeptidase
543	CGD-NeC-020309|Q7S3A4|Neurospora	367110.Q7S3A4	100.0	1077.8	Q7S3A4	Dyp-type peroxidase
544	CGD-NeC-020310|Q7S3A7|Neurospora	367110.Q7S3A7	100.0	1777.7	Q7S3A7	Uncharacterized protein
545	CGD-NeC-020311|Q7S3C7|Neurospora	367110.Q7S3C7	100.0	865.9	Q7S3C7	Uncharacterized protein
546	CGD-NeC-020312|Q7S3C8|Neurospora	367110.Q7S3C8	100.0	1038.1	gtt-1	Glycylpeptide N-tetradecanoyltransferase; Adds a myristoyl group to the N-terminal glycine residue of certain cellular proteins; Belongs to the NMT family.
547	CGD-NeC-020313|Q7S3D0|Neurospora	367110.Q7S3D0	100.0	791.6	Q7S3D0	Methionine aminopeptidase; Cotranslationally removes the N-terminal methionine from nascent proteins. The N-terminal methionine is often cleaved when the second residue in the primary sequence is small and uncharged (Met- Ala-, Cys, Gly, Pro, Ser, Thr, or Val). 
548	CGD-NeC-020314|Q7S3D8|Neurospora	367110.Q7S3D8	100.0	615.1	Q7S3D8	Uncharacterized protein
549	CGD-NeC-020315|Q7S3G1|Neurospora	367110.Q7S3G1	100.0	226.9	Q7S3G1	40S ribosomal protein S20
550	CGD-NeC-020316|Q7S3G3|Neurospora	367110.Q7S3G3	100.0	137.9	Q7S3G3	Uncharacterized protein
551	CGD-NeC-020317|Q7S3L5|Neurospora	367110.Q7S3L5	100.0	1306.2	Q7S3L5	UDP-glucose dehydrogenase
552	CGD-NeC-020318|Q7S3Q4|Neurospora	367110.Q7S3Q4	100.0	1042.7	Q7S3Q4	High-affinity glucose transporter; Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family.
553	CGD-NeC-020319|Q7S3T6|Neurospora	367110.Q7S3T6	100.0	706.8	Q7S3T6	Uncharacterized protein
554	CGD-NeC-020320|Q7S3U0|Neurospora	367110.Q7S3U0	100.0	1103.2	Q7S3U0	Uncharacterized protein
555	CGD-NeC-020321|Q7S3V9|Neurospora	367110.Q7S3V9	100.0	697.2	Q7S3V9	Uncharacterized protein
556	CGD-NeC-020322|Q7S3W4|Neurospora	367110.Q7S3W4	100.0	877.5	Q7S3W4	Uncharacterized protein
557	CGD-NeC-020323|Q7S3X6|Neurospora	367110.Q7S3X6	100.0	1112.8	Q7S3X6	Uncharacterized protein
558	CGD-NeC-020324|Q7S404|Neurospora	367110.Q7S404	100.0	4119.3	Q7S404	Uncharacterized protein
559	CGD-NeC-020325|Q7S412|Neurospora	367110.Q7S412	100.0	1386.7	Q7S412	Alpha-L-arabinofuranosidase 2
560	CGD-NeC-020326|Q7S439|Neurospora	367110.Q7S439	100.0	537.7	gh61-1	Endoglucanase II
561	CGD-NeC-020327|Q7S460|Neurospora	367110.Q7S460	100.0	380.2	Q7S460	CVNH domain-containing protein
562	CGD-NeC-020328|Q7S463|Neurospora	367110.Q7S463	100.0	978.4	ods	Delta-12 fatty acid desaturase
563	CGD-NeC-020329|Q7S477|Neurospora	367110.Q7S477	100.0	991.9	Q7S477	Dihydrolipoyl dehydrogenase
564	CGD-NeC-020330|Q7S483|Neurospora	367110.Q7S483	100.0	1467.6	Q7S483	Exonuclease
565	CGD-NeC-020331|Q7S4A6|Neurospora	367110.Q7S4A6	100.0	411.0	Q7S4A6	Uncharacterized protein
566	CGD-NeC-020332|Q7S4A7|Neurospora	367110.Q7S4A7	100.0	424.9	Q7S4A7	Uncharacterized protein
567	CGD-NeC-020333|Q7S4B4|Neurospora	367110.Q7S4B4	100.0	969.9	Q7S4B4	Glyco_hydro_79C domain-containing protein
568	CGD-NeC-020334|Q7S4B7|Neurospora	367110.Q7S4B7	100.0	515.0	Q7S4B7	Pectate lyase A
569	CGD-NeC-020335|Q7S4C6|Neurospora	367110.Q7S4C6	100.0	1216.4	Q7S4C6	High affinity methionine permease
570	CGD-NeC-020336|Q7S4D5|Neurospora	367110.Q7S4D5	100.0	937.9	Q7S4D5	DnaJ and TPR domain-containing protein
571	CGD-NeC-020337|Q7S4E7|Neurospora	367110.Q7S4E7	100.0	245.0	Q7S4E7	Ribosomal protein; Belongs to the bacterial ribosomal protein bL36 family. 
572	CGD-NeC-020338|Q7S4F4|Neurospora	367110.Q7S4F4	100.0	465.3	rhd	Mitochondrial peroxiredoxin PRX1
573	CGD-NeC-020339|Q7S4J8|Neurospora	367110.Q7S4J8	100.0	573.9	Q7S4J8	Carbonic anhydrase; Reversible hydration of carbon dioxide. ; Belongs to the beta-class carbonic anhydrase family. 
574	CGD-NeC-020340|Q7S4K1|Neurospora	367110.Q7S4K1	100.0	270.4	Q7S4K1	Uncharacterized protein
575	CGD-NeC-020341|Q7S4K9|Neurospora	367110.Q7S4K9	100.0	272.3	Q7S4K9	Uncharacterized protein
576	CGD-NeC-020342|Q7S4N7|Neurospora	367110.Q7S4N7	100.0	1083.6	Q7S4N7	Uncharacterized protein
577	CGD-NeC-020343|Q7S4N8|Neurospora	367110.Q7S4N8	100.0	1169.1	ilv-5	Pyruvate decarboxylase
578	CGD-NeC-020344|Q7S4P3|Neurospora	367110.Q7S4P3	100.0	1799.3	sec24	Protein transport protein sec24; Component of the coat protein complex II (COPII) which promotes the formation of transport vesicles from the endoplasmic reticulum (ER). The coat has two main functions, the physical deformation of the endoplasmic reticulum membrane into vesicles and the selection of cargo molecules (By similarity).
579	CGD-NeC-020345|Q7S4Q5|Neurospora	367110.Q7S4Q5	100.0	62.8	poi-2	Mating response protein POI2
580	CGD-NeC-020346|Q7S4Q6|Neurospora	367110.Q7S4Q6	100.0	1223.0	Q7S4Q6	PRO1A C6 Zink-finger protein
581	CGD-NeC-020347|Q7S4S1|Neurospora	367110.Q7S4S1	100.0	482.3	Q7S4S1	Cellulose-binding protein
582	CGD-NeC-020348|Q7S4U9|Neurospora	367110.Q7S4U9	100.0	1213.4	Q7S4U9	Integral membrane protein
583	CGD-NeC-020349|Q7S4V0|Neurospora	367110.Q7S4V0	100.0	387.5	Q7S4V0	Uncharacterized protein
584	CGD-NeC-020350|Q7S4V5|Neurospora	367110.Q7S4V5	100.0	545.4	rbd-2	Rhomboid protein 2; Probable serine protease; Belongs to the peptidase S54 family.
585	CGD-NeC-020351|Q7S4V6|Neurospora	367110.Q7S4V6	100.0	145.6	Q7S4V6	Rsa3 domain-containing protein
586	CGD-NeC-020352|Q7S4V7|Neurospora	367110.Q7S4V7	100.0	745.7	gh28-1	Polygalacturonase
587	CGD-NeC-020353|Q7S4Y4|Neurospora	367110.Q7S4Y4	100.0	184.1	Q7S4Y4	37S ribosomal protein mrp10, mitochondrial; Involved in mitochondrial genome encoded proteins translation.
588	CGD-NeC-020354|Q7S4Y5|Neurospora	367110.Q7S4Y5	100.0	2527.7	Q7S4Y5	Uncharacterized protein
589	CGD-NeC-020355|Q7S514|Neurospora	367110.Q7S514	100.0	741.5	Q7S514	Uncharacterized protein
590	CGD-NeC-020356|Q7S519|Neurospora	367110.Q7S519	100.0	882.9	int-6	Eukaryotic translation initiation factor 3 subunit E; Component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is involved in protein synthesis of a specialized repertoire of mRNAs and, together with other initiation factors, stimulates binding of mRNA and methionyl-tRNAi to the 40S ribosome. The eIF-3 complex specifically targets and initiates translation of a subset of mRNAs involved in cell proliferation. 
591	CGD-NeC-020357|Q7S521|Neurospora	367110.Q7S521	100.0	907.1	Q7S521	Oxidoreductase
592	CGD-NeC-020358|Q7S523|Neurospora	367110.Q7S523	100.0	1414.4	Q7S523	Flavin-binding monooxygenase
593	CGD-NeC-020359|Q7S553|Neurospora	367110.Q7S553	100.0	942.6	Q7S553	O-methyltransferase
594	CGD-NeC-020360|Q7S563|Neurospora	367110.Q7S563	100.0	1415.6	Q7S563	Zn(2)-C6 fungal-type domain-containing protein
595	CGD-NeC-020361|Q7S568|Neurospora	367110.Q7S568	100.0	963.8	Q7S568	Phosphatidylserine decarboxylase
596	CGD-NeC-020362|Q7S569|Neurospora	367110.Q7S569	100.0	380.9	Q7S569	Uncharacterized protein
597	CGD-NeC-020363|Q7S576|Neurospora	367110.Q7S576	100.0	330.9	Q7S576	Uncharacterized protein
598	CGD-NeC-020364|Q7S597|Neurospora	367110.Q7S597	100.0	627.1	Q7S597	Mitochondrial carnitine/acylcarnitine carrier protein; Belongs to the mitochondrial carrier (TC 2.A.29) family. 
599	CGD-NeC-020365|Q7S5B2|Neurospora	367110.Q7S5B2	100.0	1053.1	emp-6	Phosphoglycerate mutase
600	CGD-NeC-020366|Q7S5B3|Neurospora	367110.Q7S5B3	100.0	318.2	Q7S5B3	Uncharacterized protein
601	CGD-NeC-020367|Q7S5B7|Neurospora	367110.Q7S5B7	100.0	410.2	Q7S5B7	Uncharacterized protein
602	CGD-NeC-020368|Q7S5D2|Neurospora	367110.Q7S5D2	100.0	100.9	Q7S5D2	Uncharacterized protein
603	CGD-NeC-020369|Q7S5F4|Neurospora	367110.Q7S5F4	100.0	568.2	Q7S5F4	Uncharacterized protein
604	CGD-NeC-020370|Q7S5F8|Neurospora	367110.Q7S5F8	100.0	432.6	Q7S5F8	Uncharacterized protein
605	CGD-NeC-020371|Q7S5G3|Neurospora	367110.Q7S5G3	100.0	745.0	Q7S5G3	Uncharacterized protein
606	CGD-NeC-020372|Q7S5J9|Neurospora	367110.Q7S5J9	100.0	248.1	Q7S5J9	Uncharacterized protein
607	CGD-NeC-020373|Q7S5K8|Neurospora	367110.Q7S5K8	100.0	1127.9	Q7S5K8	Peptidase A1 domain-containing protein; Belongs to the peptidase A1 family. 
608	CGD-NeC-020374|Q7S5L0|Neurospora	367110.Q7S5L0	100.0	2102.8	Q7S5L0	ANK_REP_REGION domain-containing protein
609	CGD-NeC-020375|Q7S5L4|Neurospora	367110.Q7S5L4	100.0	988.0	Q7S5L4	Uncharacterized protein
610	CGD-NeC-020376|Q7S5M3|Neurospora	367110.Q7S5M3	100.0	450.7	Q7S5M3	Uncharacterized protein
611	CGD-NeC-020377|Q7S5M7|Neurospora	367110.Q7S5M7	100.0	132.1	cox-17	Cytochrome c oxidase subunit 9, mitochondrial; Component of the cytochrome c oxidase, the last enzyme in the mitochondrial electron transport chain which drives oxidative phosphorylation. The respiratory chain contains 3 multisubunit complexes succinate dehydrogenase (complex II, CII), ubiquinol- cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII) and cytochrome c oxidase (complex IV, CIV), that cooperate to transfer electrons derived from NADH and succinate to molecular oxygen, creating an electrochemical gradient over the inner membrane that drives transmembrane transpor
612	CGD-NeC-020378|Q7S5N9|Neurospora	367110.Q7S5N9	100.0	337.8	Q7S5N9	Ribosomal protein L19; Belongs to the eukaryotic ribosomal protein eL19 family. 
613	CGD-NeC-020379|Q7S5P5|Neurospora	367110.Q7S5P5	100.0	729.2	Q7S5P5	Uncharacterized protein
614	CGD-NeC-020380|Q7S5Q4|Neurospora	367110.Q7S5Q4	100.0	611.7	Q7S5Q4	Secreted glucosidase
615	CGD-NeC-020381|Q7S5R1|Neurospora	367110.Q7S5R1	100.0	918.3	dbp-3	ATP-dependent RNA helicase dbp-3; ATP-dependent RNA helicase required for 60S ribosomal subunit synthesis. Involved in efficient pre-rRNA processing, predominantly at site A3, which is necessary for the normal formation of 25S and 5.8S rRNAs (By similarity); Belongs to the DEAD box helicase family. DDX5/DBP2 subfamily.
616	CGD-NeC-020382|Q7S5S2|Neurospora	367110.Q7S5S2	100.0	770.4	Q7S5S2	Uncharacterized protein
617	CGD-NeC-020383|Q7S5T0|Neurospora	367110.Q7S5T0	100.0	1303.9	Q7S5T0	Uncharacterized protein
618	CGD-NeC-020384|Q7S5U4|Neurospora	367110.Q7S5U4	100.0	981.9	Q7S5U4	Aldehyde dehydrogenase; Belongs to the aldehyde dehydrogenase family. 
619	CGD-NeC-020385|Q7S5U7|Neurospora	367110.Q7S5U7	100.0	1525.8	Q7S5U7	Uncharacterized protein
620	CGD-NeC-020386|Q7S5U8|Neurospora	367110.Q7S5U8	100.0	522.3	Q7S5U8	Uncharacterized protein
621	CGD-NeC-020387|Q7S5V6|Neurospora	367110.Q7S5V6	100.0	265.8	Q7S5V6	Uncharacterized protein
622	CGD-NeC-020388|Q7S5V9|Neurospora	367110.Q7S5V9	100.0	1239.6	Q7S5V9	Small nucleolar ribonucleoprotein complex subunit Utp14
623	CGD-NeC-020389|Q7S5W2|Neurospora	367110.Q7S5W2	100.0	965.3	Q7S5W2	Monooxygenase
624	CGD-NeC-020390|Q7S5Y9|Neurospora	367110.Q7S5Y9	100.0	444.5	Methylase	Methylase
625	CGD-NeC-020391|Q7S5Z0|Neurospora	367110.Q7S5Z0	100.0	866.7	Q7S5Z0	2-oxoisovalerate dehydrogenase subunit alpha; The branched-chain alpha-keto dehydrogenase complex catalyzes the overall conversion of alpha-keto acids to acyl-CoA and CO(2). It contains multiple copies of three enzymatic components: branched-chain alpha-keto acid decarboxylase (E1), lipoamide acyltransferase (E2) and lipoamide dehydrogenase (E3).
626	CGD-NeC-020392|Q7S5Z9|Neurospora	367110.Q7S5Z9	100.0	675.6	Q7S5Z9	NAD-binding Rossmann fold oxidoreductase
627	CGD-NeC-020393|Q7S601|Neurospora	367110.Q7S601	100.0	847.0	Q7S601	UDP-galactose transporter Gms1
628	CGD-NeC-020394|Q7S608|Neurospora	367110.Q7S608	100.0	218.4	Q7S608	Uncharacterized protein
629	CGD-NeC-020395|Q7S610|Neurospora	367110.Q7S610	100.0	2128.6	Q7S610	Karyopherin Kap123
630	CGD-NeC-020396|Q7S626|Neurospora	367110.Q7S626	100.0	763.5	Q7S626	EH domain binding protein epsin 2
631	CGD-NeC-020397|Q7S630|Neurospora	367110.Q7S630	100.0	396.7	Q7S630	60S ribosomal protein L8
632	CGD-NeC-020398|Q7S642|Neurospora	367110.Q7S642	100.0	1058.1	Q7S642	DUF1752 domain-containing protein
633	CGD-NeC-020399|Q7S6A5|Neurospora	367110.Q7S6A5	100.0	1465.3	Q7S6A5	HET domain-containing protein
634	CGD-NeC-020400|Q7S6B1|Neurospora	367110.Q7S6B1	100.0	812.8	Q7S6B1	Uncharacterized protein
635	CGD-NeC-020401|Q7S6B3|Neurospora	367110.Q7S6B3	100.0	1628.2	bek-2	BEAK-2
636	CGD-NeC-020402|Q7S6C3|Neurospora	367110.Q7S6C3	100.0	1121.7	Q7S6C3	Amino-acid permease inda1
637	CGD-NeC-020403|Q7S6E3|Neurospora	367110.Q7S6E3	100.0	781.9	Q7S6E3	Lipase
638	CGD-NeC-020404|Q7S6F9|Neurospora	367110.Q7S6F9	100.0	929.5	Q7S6F9	L-galactonate dehydratase
639	CGD-NeC-020405|Q7S6H3|Neurospora	367110.Q7S6H3	100.0	1121.7	Q7S6H3	Uncharacterized protein
640	CGD-NeC-020406|Q7S6I8|Neurospora	367110.Q7S6I8	100.0	607.4	Q7S6I8	Cyclin
641	CGD-NeC-020407|Q7S6J8|Neurospora	367110.Q7S6J8	100.0	625.5	Q7S6J8	Mitochondrial 2-oxodicarboxylate carrier 1; Belongs to the mitochondrial carrier (TC 2.A.29) family. 
642	CGD-NeC-020408|Q7S6K1|Neurospora	367110.Q7S6K1	100.0	2338.9	phy-1	Sensor histidine kinase/response regulator
643	CGD-NeC-020409|Q7S6K5|Neurospora	367110.Q7S6K5	100.0	827.0	Q7S6K5	Copper-fist domain-containing protein
644	CGD-NeC-020410|Q7S6L9|Neurospora	367110.Q7S6L9	100.0	206.5	Q7S6L9	Uncharacterized protein
645	CGD-NeC-020411|Q7S6M0|Neurospora	367110.Q7S6M0	100.0	731.9	Q7S6M0	Lactoylglutathione lyase; Catalyzes the conversion of hemimercaptal, formed from methylglyoxal and glutathione, to S-lactoylglutathione. 
646	CGD-NeC-020412|Q7S6P6|Neurospora	367110.Q7S6P6	100.0	1220.3	Q7S6P6	RanGTP-binding protein
647	CGD-NeC-020413|Q7S6Q5|Neurospora	367110.Q7S6Q5	100.0	620.2	Q7S6Q5	Uncharacterized protein
648	CGD-NeC-020414|Q7S6R4|Neurospora	367110.Q7S6R4	100.0	774.2	Q7S6R4	DUF833 domain-containing protein
649	CGD-NeC-020415|Q7S6S2|Neurospora	367110.Q7S6S2	100.0	577.8	Q7S6S2	Mitochondrial genome maintenance protein MGM101
650	CGD-NeC-020416|Q7S6U1|Neurospora	367110.Q7S6U1	100.0	328.2	Q7S6U1	Uncharacterized protein
651	CGD-NeC-020417|Q7S6U4|Neurospora	367110.Q7S6U4	100.0	233.8	Ccg-16	Cyanovirin-N homolog; Mannose-binding lectin.
652	CGD-NeC-020418|Q7S6U5|Neurospora	367110.Q7S6U5	100.0	384.8	Q7S6U5	Uncharacterized protein
653	CGD-NeC-020419|Q7S6W5|Neurospora	367110.Q7S6W5	100.0	129.8	rps-28	40S ribosomal protein S28; Belongs to the eukaryotic ribosomal protein eS28 family. 
654	CGD-NeC-020420|Q7S6W6|Neurospora	367110.Q7S6W6	100.0	1029.2	asd-3	Ascus development protein 3; Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family.
655	CGD-NeC-020421|Q7S6Z6|Neurospora	367110.Q7S6Z6	100.0	273.5	Q7S6Z6	Uncharacterized protein
656	CGD-NeC-020422|Q7S718|Neurospora	367110.Q7S718	100.0	1958.7	Q7S718	Uncharacterized protein
657	CGD-NeC-020423|Q7S753|Neurospora	367110.Q7S753	100.0	66.2	Q7S753	Zinc knuckle domain-containing protein
658	CGD-NeC-020424|Q7S776|Neurospora	367110.Q7S776	100.0	1006.9	Q7S776	MFS domain-containing protein
659	CGD-NeC-020425|Q7S797|Neurospora	367110.Q7S797	100.0	857.4	Q7S797	Uncharacterized protein
660	CGD-NeC-020426|Q7S7C5|Neurospora	367110.Q7S7C5	100.0	1110.9	ptr-3	Palmitoyltransferase pfa3; Palmitoyltransferase specific for vac8. Palmitoylates vac8 at one or more of its N-terminal cysteine residues, which is required for its proper membrane localization (By similarity).
661	CGD-NeC-020427|Q7S7E6|Neurospora	367110.Q7S7E6	100.0	671.8	Q7S7E6	rRNA adenine N(6)-methyltransferase; Belongs to the class I-like SAM-binding methyltransferase superfamily. rRNA adenine N(6)-methyltransferase family. 
662	CGD-NeC-020428|Q7S7F1|Neurospora	367110.Q7S7F1	100.0	209.1	rpl-30	60S ribosomal protein L30; Belongs to the eukaryotic ribosomal protein eL30 family. 
663	CGD-NeC-020429|Q7S7F8|Neurospora	367110.Q7S7F8	100.0	1100.1	Q7S7F8	Uncharacterized protein
664	CGD-NeC-020430|Q7S7I2|Neurospora	367110.Q7S7I2	100.0	1993.0	Q7S7I2	Nuclear pore complex protein Nup85; Functions as a component of the nuclear pore complex (NPC). 
